molecule_chembl_id,smiles,activity_type
CHEMBL1080386,CC(C)c1ccc(NC(=O)Oc2ccc3c(c2)[C@]2(C)CCN(CCc4ccccc4)[C@@H]2N3C)cc1,active
CHEMBL1782707,CN(C)CC(C)(C)c1cccc(OC(=O)NCCCCN2CCOCC2)c1,active
CHEMBL1206,CCN(CC)C(C)CN1c2ccccc2Sc2ccccc21,active
CHEMBL1784957,C[C@@H](Cc1ccccc1)NC(=O)Oc1cccc([C@H](C)N(C)C)c1.Cl,active
CHEMBL1784956,C[C@@H](c1cccc(OC(=O)N[C@H](C)Cc2ccccc2)c1)N(C)C.Cl,active
CHEMBL1784955,C[C@@H](c1cccc(OC(=O)N(C)[C@@H](C)Cc2ccccc2)c1)N(C)C.Cl,active
CHEMBL1784958,C[C@@H](c1cccc(OC(=O)N(C)[C@H](C)Cc2ccccc2)c1)N(C)C.Cl,active
CHEMBL1783534,CC(C)C1=N[C@H]2CC[C@]34C[C@]35C(=O)C[C@]3(C)[C@@H]([C@H](C)N(C)C)[C@H](O)C[C@@]3(C)[C@@H]5CC[C@H]4[C@]2(C)C=C1,active
CHEMBL1783535,CC(C)C1=N[C@H]2CC[C@]34C[C@]35C(=O)C[C@]3(C)[C@@H]([C@H](C)N(C)C)[C@H](O)C[C@@]3(C)[C@@H]5CC[C@H]4[C@]2(C)CC1,active
CHEMBL1783521,CN[C@@H](C)[C@H]1[C@H](O)C[C@@]2(C)[C@@H]3CC[C@H]4[C@]5(C)CSC(C(C)C)=N[C@H]5CC[C@@]45C[C@@]35C(=O)C[C@]12C,active
CHEMBL589390,Cc1ccc2c(c1)c1c(n2CCc2ccc(C)nc2)CCN(C)C1,inactive
CHEMBL1814729,Cl.O=C(NCCNc1c2c(nc3ccccc13)CCCC2)c1ccc(F)cc1,active
CHEMBL1814730,Cl.O=C(NCCCNc1c2c(nc3ccccc13)CCCC2)c1ccc(F)cc1,active
CHEMBL1814731,Cl.O=C(NCCCCNc1c2c(nc3ccccc13)CCCC2)c1ccc(F)cc1,active
CHEMBL1819169,c1ccc2c(NCCCCCCN3CCOCC3)c3c(nc2c1)CCCC3,active
CHEMBL1819170,c1ccc2c(NCCCCCCCN3CCOCC3)c3c(nc2c1)CCCC3,active
CHEMBL1819171,c1ccc2c(NCCCCCCCCN3CCOCC3)c3c(nc2c1)CCCC3,active
CHEMBL1819172,c1ccc2c(NCCCCCCCCCN3CCOCC3)c3c(nc2c1)CCCC3,active
CHEMBL1819173,c1ccc2c(NCCCCCCCCCCN3CCOCC3)c3c(nc2c1)CCCC3,active
CHEMBL1834060,CC(C)N1CCN(c2nccc(NCc3cccc4ccccc34)n2)CC1,inactive
CHEMBL1834061,CC(C)C1CCN(c2nccc(NCc3cccc4ccccc34)n2)CC1,inactive
CHEMBL1834062,CCCN1CCN(c2nccc(NCc3cccc4ccccc34)n2)CC1,inactive
CHEMBL1834064,CC(=O)N1CCN(c2nccc(NCc3cccc4ccccc34)n2)CC1,inactive
CHEMBL1834065,CC(C)(C)OC(=O)N1CCN(c2nccc(NCc3cccc4ccccc34)n2)CC1,inactive
CHEMBL1834066,c1ccc2c(CNc3ccnc(N4CCNCC4)n3)cccc2c1,inactive
CHEMBL1834068,COCCN1CCN(c2nccc(NCc3cccc4ccccc34)n2)CC1,inactive
CHEMBL1834069,CN1CCN(c2nccc(NC(c3ccccc3)c3ccccc3)n2)CC1,inactive
CHEMBL1834070,CC1CCN(c2nccc(NC(c3ccccc3)c3ccccc3)n2)CC1,inactive
CHEMBL1834071,CC(C)N1CCN(c2nccc(NC(c3ccccc3)c3ccccc3)n2)CC1,inactive
CHEMBL1834072,CC(C)C1CCN(c2nccc(NC(c3ccccc3)c3ccccc3)n2)CC1,inactive
CHEMBL1834073,CCCN1CCN(c2nccc(NC(c3ccccc3)c3ccccc3)n2)CC1,inactive
CHEMBL1834074,c1ccc(C(Nc2ccnc(N3CCN(C4CCCCC4)CC3)n2)c2ccccc2)cc1,inactive
CHEMBL1834075,CC(=O)N1CCN(c2nccc(NC(c3ccccc3)c3ccccc3)n2)CC1,inactive
CHEMBL1834077,c1ccc(C(Nc2ccnc(N3CCNCC3)n2)c2ccccc2)cc1,inactive
CHEMBL1834078,OCCN1CCN(c2nccc(NC(c3ccccc3)c3ccccc3)n2)CC1,inactive
CHEMBL1834079,COCCN1CCN(c2nccc(NC(c3ccccc3)c3ccccc3)n2)CC1,inactive
CHEMBL31184,c1ccc2c(c1)cc1ccc3cccc4ccc2c1c34,inactive
CHEMBL40583,Cc1ccc2cc3c(ccc4ccccc43)c3c2c1CC3,inactive
CHEMBL195437,CCCCCCCCc1ccc(O)cc1,inactive
CHEMBL808,Clc1ccc(COC(Cn2ccnc2)c2ccc(Cl)cc2Cl)cc1,inactive
CHEMBL672,CC(C)OC(=O)C(C)(C)Oc1ccc(C(=O)c2ccc(Cl)cc2)cc1,inactive
CHEMBL7002,CC1(COc2ccc(CC3SC(=O)NC3=O)cc2)CCCCC1,inactive
CHEMBL104,Clc1ccccc1C(c1ccccc1)(c1ccccc1)n1ccnc1,inactive
CHEMBL411,CC/C(=C(/CC)c1ccc(O)cc1)c1ccc(O)cc1,inactive
CHEMBL91,Clc1ccc(COC(Cn2ccnc2)c2ccc(Cl)cc2Cl)c(Cl)c1,inactive
CHEMBL1306,CC(C)N1CCN(c2ccc(OC[C@H]3CO[C@](Cn4cncn4)(c4ccc(Cl)cc4Cl)O3)cc2)CC1,inactive
CHEMBL81,O=C(c1ccc(OCCN2CCCCC2)cc1)c1c(-c2ccc(O)cc2)sc2cc(O)ccc12,active
CHEMBL1912062,CCN(CCCCCCNC(=O)CCCCC1CCSS1)Cc1ccccc1OC,active
CHEMBL1912061,COc1cc2nc(Cl)nc(NCCCNC(=O)CCCCC3CCSS3)c2cc1OC,inactive
CHEMBL1912060,O=C(CCCCc1cccs1)NCCCNc1c2c(nc3cc(Cl)ccc13)CCCC2,active
CHEMBL1912059,O=C(CCCC[C@@H]1CCSS1)NCCCNc1c2c(nc3cc(Cl)ccc13)CCCC2,active
CHEMBL1912058,O=C(CCCC[C@H]1CCSS1)NCCCNc1c2c(nc3cc(Cl)ccc13)CCCC2,active
CHEMBL1912063,COc1cccc(C(C)N(C)CCCNC(=O)CCCCC2CCSS2)c1,inactive
CHEMBL1912064,CC(c1cccc(OCCCNC(=O)CCCCC2CCSS2)c1)N(C)C,inactive
CHEMBL1618217,CCCCCCNc1c2c(nc3ccc(OC)cc13)CCCC2,active
CHEMBL1618106,CCCCCCCNc1c2c(nc3ccc(OC)cc13)CCCC2,active
CHEMBL1914495,C=CC(CBr)Nc1c2c(nc3ccc(OC)cc13)CCCC2,inactive
CHEMBL1086927,COC(=O)C(C)CC(=O)C[C@@H](C)[C@H]1C[C@H](O)[C@@]2(C)C3=C(C(=O)C[C@]12C)[C@@]1(C)CCC(=O)C(C)(C)[C@@H]1C[C@@H]3O,inactive
CHEMBL1087180,CC(CC(=O)C[C@@H](C)[C@H]1CC(=O)[C@@]2(C)C3=C(C(=O)C[C@]12C)[C@@]1(C)CC[C@H](O)C(C)(C)[C@@H]1C[C@@H]3O)C(=O)O,inactive
CHEMBL465514,C[C@H](CC(=O)C[C@@H](C)[C@H]1CC(=O)[C@@]2(C)C3=C(C(=O)C[C@]12C)[C@@]1(C)CCC(=O)C(C)(C)[C@@H]1CC3=O)C(=O)O,inactive
CHEMBL240972,C/C(=C\CC[C@@H](C)[C@H]1CC[C@@]2(C)C3=CC[C@H]4C(C)(C)[C@@H](O)CC[C@]4(C)C3=CC[C@]12C)CO,inactive
CHEMBL1915761,C[C@H](CCC=C(CO)CO)[C@H]1CC[C@@]2(C)C3=CC[C@H]4C(C)(C)C(=O)CC[C@]4(C)C3=CC[C@]12C,inactive
CHEMBL1915762,C[C@H](CC[C@H](O)C(C)(C)O)[C@H]1CC[C@@]2(C)C3=CC[C@H]4C(C)(C)[C@@H](O)CC[C@]4(C)C3=CC[C@]12C,inactive
CHEMBL1098479,C[C@H](CC[C@@H](O)C(C)(C)O)[C@H]1CC[C@@]2(C)C3=CC[C@H]4C(C)(C)C(=O)CC[C@]4(C)C3=CC[C@]12C,inactive
CHEMBL1915763,C[C@H](CC[C@H](O)[C@](C)(O)CO)[C@H]1CC[C@@]2(C)C3=CC[C@H]4C(C)(C)C(=O)CC[C@]4(C)C3=CC[C@]12C,inactive
CHEMBL1915764,C/C(=C\CC[C@@H](C)[C@H]1CC[C@@]2(C)C3=C(CC[C@]12C)[C@@]1(C)CC[C@H](O)C(C)(C)[C@@H]1CC3=O)CO,inactive
CHEMBL465487,C[C@H](CCC(=O)O)[C@H]1CC(=O)[C@@]2(C)C3=C(C(=O)C[C@]12C)[C@@]1(C)CC[C@H](O)C(C)(C)[C@@H]1C[C@@H]3O,inactive
CHEMBL460969,C[C@H](CCC(=O)O)[C@H]1CC(=O)[C@@]2(C)C3=C(C(=O)C[C@]12C)[C@@]1(C)CCC(=O)C(C)(C)[C@@H]1C[C@@H]3O,inactive
CHEMBL512830,COC(=O)CC[C@@H](C)[C@H]1CC(=O)[C@@]2(C)C3=C(C(=O)[C@@H](OC(C)=O)[C@]12C)[C@@]1(C)CC[C@H](O)C(C)(C)[C@@H]1CC3=O,inactive
CHEMBL12089,COc1ccc2cc3[n+](cc2c1OC)CCc1cc2c(cc1-3)OCO2.[Cl-],active
CHEMBL1916768,Nc1c2c(nc3c1cc(-c1ccccc1)n3-c1ccccc1)CCCC2,inactive
CHEMBL1922540,C#CCOP(C)(=O)OC(C(F)(F)F)C(F)(F)F,inactive
CHEMBL1922541,C#CCOP(C)(=O)OC(C(=O)OC)C(F)(F)F,inactive
CHEMBL180483,COc1cc2c(cc1OC)C(=O)C(Oc1ccc(CN3CCCC3)cc1)C2,active
CHEMBL1940736,COc1ccccc1NCc1cc(=O)oc2cc3oc4ccccc4c3cc12,active
CHEMBL1940737,COc1cc2c(C)c(OC)c(=O)oc2cc1OCCCCOc1cc(O)cc(N(C)C)c1,active
CHEMBL1940738,COc1cc2oc(=O)c(OCCCCOc3cc(O)cc(N(C)C)c3)c(C)c2cc1OC,active
CHEMBL1940612,CCN(CCCCCCNC1=CC(=O)c2ccccc2C1=O)Cc1ccccc1OC,active
CHEMBL1940613,CCN(CCCCCCNC1=CC(=O)c2ncccc2C1=O)Cc1ccccc1OC,active
CHEMBL1940614,CCN(CCCCCCNC1=CC(=O)C(C)=C(C)C1=O)Cc1ccccc1OC,active
CHEMBL1940615,CCN(CCCCCCNC1=CC(=O)C(OC)=CC1=O)Cc1ccccc1OC,active
CHEMBL1940617,NCCCCCCNC1=CC(=O)c2ccccc2C1=O,inactive
CHEMBL1940618,COc1ccccc1CN1CCC(N2CCC(NC3=CC(=O)c4ccccc4C3=O)CC2)CC1,inactive
CHEMBL1940619,COC1=CC(=O)C(N2CCC(C3CCN(Cc4ccccc4OC)CC3)CC2)=CC1=O,inactive
CHEMBL1952058,Cl.O/N=C/C1=NCCN1Cc1ccccc1,inactive
CHEMBL1952059,Cl.O/N=C/C1=NCCN1Cc1ccc(Cl)cc1Cl,inactive
CHEMBL1952060,Cl.O/N=C/C1=NCCN1Cc1cc(C(F)(F)F)cc(C(F)(F)F)c1,inactive
CHEMBL1952061,CCCCN1CCCN=C1/C=N/O.Cl,inactive
CHEMBL1952062,CCCCCN1CCCN=C1/C=N/O.Cl,inactive
CHEMBL1952063,Cl.O/N=C/C1=NCCCN1Cc1ccccc1,inactive
CHEMBL1952065,Cl.O/N=C/C1=NCCCN1Cc1cc(C(F)(F)F)cc(C(F)(F)F)c1,inactive
CHEMBL1952066,CCCCN1CC(C)(C)CN=C1/C=N/O.Cl,inactive
CHEMBL1952067,CCCCCN1CC(C)(C)CN=C1/C=N/O.Cl,inactive
CHEMBL1952048,CCCC/N=C(/C=N/O)N(C)C.Cl,inactive
CHEMBL1952049,CCCCC/N=C(/C=N/O)N(C)C.Cl,inactive
CHEMBL1952050,CC(C)CC/N=C(/C=N/O)N(C)C.Cl,inactive
CHEMBL2011402,COc1ccc([C@H]2Oc3cc(O)c(C/C=C(\C)CCC=C(C)C)c(O)c3C(=O)[C@@H]2O)cc1O,inactive
CHEMBL459258,COc1cc([C@H]2Oc3cc(O)c(C/C=C(\C)CCC=C(C)C)c(O)c3C(=O)[C@@H]2O)ccc1O,inactive
CHEMBL2011403,COc1c(O)cc(C2Oc3cc(O)c(C/C=C(\C)CCC=C(C)C)c(O)c3C(=O)[C@@H]2O)cc1O,inactive
CHEMBL2011404,COc1ccc([C@@H]2CC(=O)c3c(cc(O)c(C/C=C(\C)CCC=C(C)C)c3O)O2)cc1O,inactive
CHEMBL253152,COc1cc([C@@H]2CC(=O)c3c(cc(O)c(C/C=C(\C)CCC=C(C)C)c3O)O2)ccc1O,inactive
CHEMBL2011405,COc1c(O)cc(C2CC(=O)c3c(cc(O)c(C/C=C(\C)CCC=C(C)C)c3O)O2)cc1O,inactive
CHEMBL374130,CC(C)=CCC/C(C)=C/Cc1c(O)cc2c(c1O)C(=O)C[C@@H](c1ccc(O)cc1)O2,inactive
CHEMBL2011406,COc1cc(C2CC(=O)c3c(cc(O)c(C/C=C(\C)CCC=C(C)C)c3O)O2)cc(OC)c1O,inactive
CHEMBL399121,COc1ccc([C@@H]2CC(=O)c3c(O)cc(O)cc3O2)cc1O,inactive
CHEMBL9352,O=C1C[C@@H](c2ccc(O)cc2)Oc2cc(O)cc(O)c21,inactive
CHEMBL8996,O=C1C[C@@H](c2ccc(O)c(O)c2)Oc2cc(O)cc(O)c21,inactive
CHEMBL536047,CC1=CC2Cc3nc4cc(Cl)ccc4c(N)c3C(C1)C2.Cl,active
CHEMBL1994202,CC1=C[C@@H]2Cc3nc4cc(Cl)ccc4c(N)c3[C@H](C1)C2.Cl,active
CHEMBL2011499,CC1=C[C@H]2Cc3nc4cc(Cl)ccc4c(N)c3[C@@H](C1)C2.Cl,active
CHEMBL340807,COc1ccc2c3c([nH]c2c1)C(C)=NCC3,inactive
CHEMBL2018160,COc1ccc2c(ccc[n+]2C)c1.[I-],inactive
CHEMBL2022933,C#CCN1CCc2nc3nc(N4CCCC4)c(C#N)cc3c(N)c2C1,active
CHEMBL2047375,c1ccc(CN2CCC(Nc3nccc(NCc4ccc5c(c4)OCO5)n3)CC2)cc1,inactive
CHEMBL2047231,COc1cc(CNc2ccnc(NC3CCN(Cc4ccccc4)CC3)n2)cc(OC)c1OC,inactive
CHEMBL2047228,Cc1ccc(CNc2ccnc(NC3CCN(Cc4ccccc4)CC3)n2)cc1,inactive
CHEMBL2064469,CCN(CCCN1CCN(CCNc2c3c(nc4ccccc24)CCCC3)CC1)C1CCCCC1,active
CHEMBL2088780,N#Cc1c(N)nc(NCCC2CCN(Cc3ccccc3)CC2)c(C#N)c1-c1ccccc1,active
CHEMBL2088781,N#Cc1c(N)nc(NCCCC2CCN(Cc3ccccc3)CC2)c(C#N)c1-c1ccccc1,active
CHEMBL2088782,N#Cc1c(N)nc(NCCCCC2CCN(Cc3ccccc3)CC2)c(C#N)c1-c1ccccc1,active
CHEMBL2088784,N#Cc1cc(C#N)c(NCCC2CCN(Cc3ccccc3)CC2)nc1N,active
CHEMBL2088785,N#Cc1cc(C#N)c(NCCCC2CCN(Cc3ccccc3)CC2)nc1N,active
CHEMBL2088786,N#Cc1cc(C#N)c(NCCCCC2CCN(Cc3ccccc3)CC2)nc1N,active
CHEMBL2147460,CN(C)c1ccccc1CNCCCCCCCNc1c2c(nc3ccccc13)CCCC2,active
CHEMBL2147462,CN(C)c1ccccc1CNCCCCCCCCCNc1c2c(nc3ccccc13)CCCC2,active
CHEMBL2147461,CN(C)c1ccccc1CNCCCCCCCCNc1c2c(nc3ccccc13)CCCC2,active
CHEMBL2160213,CN(CCCCCOc1ccc(-c2cc3ccccc3o2)cc1)Cc1ccccc1,inactive
CHEMBL2181437,COc1cc2c(cc1OC)C(c1ccccc1)N(CCCCCc1ccnc(/C=N/O)c1O)CC2,inactive
CHEMBL2181430,COc1cc2c(cc1OC)C(c1ccccc1)N(CCCc1ccc(O)c(/C=N/O)n1)CC2,inactive
CHEMBL2206896,COc1ccc(C2c3ccc4ccccc4c3Oc3nc4c(c(N)c32)CCCC4)c(OC)c1,active
CHEMBL2206895,COc1cc(C2c3ccc4ccccc4c3Oc3nc4c(c(N)c32)CCCC4)ccc1O,active
CHEMBL2206892,Cc1ccc(C2c3ccc4ccccc4c3Oc3nc4c(c(N)c32)CCCC4)cc1,active
CHEMBL2206891,Nc1c2c(nc3c1C(c1ccccc1)c1ccc4ccccc4c1O3)CCCC2,active
CHEMBL2238007,Nc1c2c(nc3nc(-c4ccccc4)cc(C(F)(F)F)c13)-c1ccccc1CC2,inactive
CHEMBL2238006,Nc1c2c(nc3nc(-c4ccccc4)cc(C(F)(F)F)c13)-c1ccccc1C2,inactive
CHEMBL2238005,CC1CCc2nc3nc(-c4ccccc4)cc(C(F)(F)F)c3c(N)c2C1,active
CHEMBL2238001,Nc1c2c(nc3nc(-c4ccccc4)cc(C(F)(F)F)c13)CCCCC2,inactive
CHEMBL2238000,Nc1c2c(nc3nc(-c4ccccc4)cc(C(F)(F)F)c13)CCCC2,active
CHEMBL2237998,CC(C)Cc1cc(N)c2c(C(F)(F)F)cc(-c3ccccc3)nc2n1,inactive
CHEMBL2237997,Nc1cc(-c2cccs2)nc2nc(-c3ccccc3)cc(C(F)(F)F)c12,inactive
CHEMBL2237995,Nc1cc(-c2ccccc2Br)nc2nc(-c3ccccc3)cc(C(F)(F)F)c12,active
CHEMBL2237994,Nc1cc(-c2ccc(Cl)cc2)nc2nc(-c3ccccc3)cc(C(F)(F)F)c12,active
CHEMBL128392,CCCNC(=O)Oc1cccc(CN(C)CCCOc2ccc3c(=O)ccoc3c2)c1,active
CHEMBL2236394,CCN(CCCCCOc1ccc2c(=O)c3ccccc3oc2c1)Cc1cccc(OC(=O)NC)c1,active
CHEMBL2236393,CNCOc1cccc(CN(C)CCCCCCCOc2ccc3c(=O)c4ccccc4oc3c2)c1,active
CHEMBL2297277,CC(C)=CCC/C(C)=C/Cc1cc(-c2cc(=O)c3c(O)cc(O)cc3o2)c(O)cc1O,inactive
CHEMBL2297278,COc1cc(O)c(-c2cc(=O)c3c(O)cc(O)cc3o2)cc1C/C=C(\C)CCC=C(C)C,inactive
CHEMBL28,O=c1cc(-c2ccc(O)cc2)oc2cc(O)cc(O)c12,active
CHEMBL31574,O=c1c(O)c(-c2ccc(O)c(O)c2)oc2cc(O)ccc12,active
CHEMBL164,O=c1c(O)c(-c2cc(O)c(O)c(O)c2)oc2cc(O)cc(O)c12,active
CHEMBL309490,O=c1c(O)c(-c2ccccc2)oc2cc(O)cc(O)c12,active
CHEMBL2297280,COc1cc2occ(-c3ccc(OC4CCN(Cc5ccccc5)CC4)cc3)c(=O)c2cc1OC,active
CHEMBL50,O=c1c(O)c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12,inactive
CHEMBL2323354,COc1ccc(/C=N/NC(=O)CN2CCC(Cc3ccccc3)CC2)cc1OC,inactive
CHEMBL2323353,CCOc1ccc(/C=N/NC(=O)CN2CCN(Cc3ccccc3)CC2)cc1,inactive
CHEMBL2323352,COc1ccc(/C=N/NC(=O)CN2CCN(Cc3ccccc3)CC2)cc1,inactive
CHEMBL2323351,COc1ccc(/C=N/NC(=O)CN2CCN(Cc3ccccc3)CC2)cc1OC,inactive
CHEMBL2332532,O=C(C[C@H]1C[C@H]2CCCN2[C@]12C(=O)Nc1ccccc12)N1C/C(=C\c2cccc([N+](=O)[O-])c2)C(=O)[C@]2(C[C@H]3CCCN3[C@@]23C(=O)Nc2ccccc23)C1,inactive
CHEMBL2332542,COc1ccccc1/C=C1\CN(C(=O)C[C@H]2C[C@H]3CCCN3[C@]23C(=O)Nc2ccccc23)C[C@@]2(C[C@H]3CCCN3[C@@]23C(=O)Nc2ccccc23)C1=O,inactive
CHEMBL2332544,O=C(C[C@H]1C[C@H]2CCCN2[C@]12C(=O)Nc1ccccc12)N1C/C(=C\c2ccccc2)C(=O)[C@]2(C[C@H]3CCCN3[C@@]23C(=O)Nc2ccccc23)C1,inactive
CHEMBL2332547,C=CC(=O)N1C/C(=C\c2cccc3ccccc23)C(=O)/C(=C/c2cccc3ccccc23)C1,inactive
CHEMBL350032,C=CC(=O)N1C/C(=C\c2ccc(F)cc2)C(=O)/C(=C/c2ccc(F)cc2)C1,inactive
CHEMBL152675,C=CC(=O)N1C/C(=C\c2ccc(Cl)cc2)C(=O)/C(=C/c2ccc(Cl)cc2)C1,inactive
CHEMBL454594,C=CC(=O)N1C/C(=C\c2ccc(C)cc2)C(=O)/C(=C/c2ccc(C)cc2)C1,inactive
CHEMBL2332546,C=CC(=O)N1C/C(=C\c2ccc(Cl)cc2Cl)C(=O)/C(=C/c2ccc(Cl)cc2Cl)C1,inactive
CHEMBL2332536,C=CC(=O)N1C/C(=C\c2ccccc2F)C(=O)/C(=C/c2ccccc2F)C1,inactive
CHEMBL2332535,C=CC(=O)N1C/C(=C\c2ccccc2Cl)C(=O)/C(=C/c2ccccc2Cl)C1,inactive
CHEMBL2332538,C=CC(=O)N1C/C(=C\c2ccccc2C)C(=O)/C(=C/c2ccccc2C)C1,inactive
CHEMBL156016,C=CC(=O)N1C/C(=C\c2ccccc2)C(=O)/C(=C/c2ccccc2)C1,inactive
CHEMBL2375483,Brc1cccc(-c2nnc3sc(-c4ccoc4)nn23)c1,active
CHEMBL2396913,CC1CCCCN1c1nc2ccccc2[nH]1,inactive
CHEMBL2396912,c1ccc2[nH]c(N3CCCCC3)nc2c1,inactive
CHEMBL2396910,CN(C)CCCN(c1nc2ccccc2[nH]1)c1nc2ccccc2[nH]1,inactive
CHEMBL416,COc1c2occc2cc2ccc(=O)oc12,active
CHEMBL2409142,C=C[C@@H]1[C@H]2C=C(C)C[C@]1(N)c1ccc(=O)[nH]c1C2,active
CHEMBL448799,C=C[C@@H]1[C@H]2C=C(C)C[C@]1(NC)c1ccc(=O)[nH]c1C2,inactive
CHEMBL2409141,CC1=C[C@H]2Cc3[nH]c(=O)ccc3[C@@]3(C1)[C@@H]2[C@H](C)CN3C,inactive
CHEMBL2409140,CC1=C[C@H]2Cc3[nH]c(=O)ccc3[C@@]3(C1)[C@@H]2[C@H](Cl)CCN3C,inactive
CHEMBL2413743,Clc1ccc2[nH]c(-c3ccc(OCCN4CCCCC4)cc3)nc2c1,active
CHEMBL2413737,Cc1ccc2[nH]c(-c3ccc(OCCN4CCOCC4)cc3)nc2c1,inactive
CHEMBL2413736,Cc1ccc2[nH]c(-c3ccc(OCCN4CCCCC4)cc3)nc2c1,active
CHEMBL2413735,Cc1ccc2[nH]c(-c3ccc(OCCN4CCCC4)cc3)nc2c1,active
CHEMBL2413734,CCN(CC)CCOc1ccc(-c2nc3cc(C)ccc3[nH]2)cc1,inactive
CHEMBL2413733,Cc1ccc2[nH]c(-c3ccc(OCCN(C)C)cc3)nc2c1,inactive
CHEMBL2413558,CC(C)N(CCOc1ccc(-c2nc3ccccc3[nH]2)cc1)C(C)C,inactive
CHEMBL2413746,CN(C)CCOc1ccc(-c2nc3ccccc3[nH]2)cc1,inactive
CHEMBL2419688,N#Cc1cc(C#N)c(NCCCCC2CCN(Cc3ccccc3)CC2)nc1Cl,active
CHEMBL2419687,N#Cc1cc(C#N)c(NCCCC2CCN(Cc3ccccc3)CC2)nc1Cl,active
CHEMBL2419686,N#Cc1cc(C#N)c(NCCC2CCN(Cc3ccccc3)CC2)nc1Cl,active
CHEMBL2419684,N#Cc1c(Cl)nc(NCCCCC2CCN(Cc3ccccc3)CC2)c(C#N)c1-c1ccccc1,active
CHEMBL2441690,COc1ccc([N+](=O)[O-])c[n+]1C.F[B-](F)(F)F,inactive
CHEMBL2441684,COc1c(F)c[n+](CCCCCOc2ccc3c(C)cc(=O)oc3c2)cc1F.O=S(=O)([O-])C(F)(F)F,active
CHEMBL2440134,COc1c(F)c[n+](CCCCOc2ccc3c(C)cc(=O)oc3c2)cc1F.O=S(=O)([O-])C(F)(F)F,active
CHEMBL2441679,COc1ccc(C(F)(F)F)c[n+]1CCCCC[n+]1cc(C(F)(F)F)ccc1OC.O=S(=O)([O-])C(F)(F)F.O=S(=O)([O-])C(F)(F)F,inactive
CHEMBL2441671,COc1cc2c(cc1OC)C[N+](C)(CCCCCc1cccc(OC)[n+]1C)CC2.O=S(=O)([O-])C(F)(F)F.O=S(=O)([O-])C(F)(F)F,active
CHEMBL2441668,COc1cccc(CCCCCCCc2cccc(OC)[n+]2C)[n+]1C.O=S(=O)([O-])C(F)(F)F.O=S(=O)([O-])C(F)(F)F,active
CHEMBL2441667,COc1cccc(CCCCCCc2cccc(OC)[n+]2C)[n+]1C.O=S(=O)([O-])C(F)(F)F.O=S(=O)([O-])C(F)(F)F,active
CHEMBL2441695,COc1c(F)c[n+](CCC[n+]2cc(F)c(OC)c(F)c2)cc1F.O=S(=O)([O-])C(F)(F)F.O=S(=O)([O-])C(F)(F)F,inactive
CHEMBL2441694,COc1c(F)c[n+](C)cc1F.O=S(=O)([O-])C(F)(F)F,inactive
CHEMBL2441693,COc1cccc(C#N)[n+]1C.F[B-](F)(F)F,inactive
CHEMBL2441692,COc1ccc(C#N)c[n+]1C.F[B-](F)(F)F,inactive
CHEMBL2441691,COc1cc(C#N)cc[n+]1C.F[B-](F)(F)F,inactive
CHEMBL2441689,COc1cccc(C(F)(F)F)[n+]1C.F[B-](F)(F)F,inactive
CHEMBL2441688,COc1ccc(C(F)(F)F)c[n+]1C.F[B-](F)(F)F,inactive
CHEMBL2441687,COc1ccc(F)c[n+]1C.F[B-](F)(F)F,inactive
CHEMBL2441686,COc1c(F)ccc[n+]1C.F[B-](F)(F)F,inactive
CHEMBL2441685,COc1cccc[n+]1C.F[B-](F)(F)F,inactive
CHEMBL2441682,COc1ccc(C(F)(F)F)c[n+]1CCCCCOc1ccc2c(C)cc(=O)oc2c1.O=S(=O)([O-])C(F)(F)F,active
CHEMBL2441681,COc1ccc(C(F)(F)F)c[n+]1CCCCOc1ccc2c(C)cc(=O)oc2c1.O=S(=O)([O-])C(F)(F)F,active
CHEMBL2441678,COc1ccc(C(F)(F)F)c[n+]1CCC[n+]1cc(C(F)(F)F)ccc1OC.O=S(=O)([O-])C(F)(F)F.O=S(=O)([O-])C(F)(F)F,inactive
CHEMBL2441677,COc1ccc(C(F)(F)F)c[n+]1CCCCCO.O=S(=O)([O-])C(F)(F)F,inactive
CHEMBL2441676,COc1cc2c(cc1OC)C(=O)C(CCCCCCCc1cccc(OC)[n+]1C)C2.O=S(=O)([O-])C(F)(F)F,active
CHEMBL2441675,COc1cc2c(cc1OC)C(=O)C(CCCCCCc1cccc(OC)[n+]1C)C2.O=S(=O)([O-])C(F)(F)F,active
CHEMBL2441674,COc1cc2c(cc1OC)C(=O)C(CCCCCc1cccc(OC)[n+]1C)C2.O=S(=O)([O-])C(F)(F)F,active
CHEMBL2441673,COc1cc2c(cc1OC)C[N+](C)(CCCCCCCc1cccc(OC)[n+]1C)CC2.O=S(=O)([O-])C(F)(F)F.O=S(=O)([O-])C(F)(F)F,active
CHEMBL2441672,COc1cc2c(cc1OC)C[N+](C)(CCCCCCc1cccc(OC)[n+]1C)CC2.O=S(=O)([O-])C(F)(F)F.O=S(=O)([O-])C(F)(F)F,active
CHEMBL2441669,COc1cccc(CCCCCCCCc2cccc(OC)[n+]2C)[n+]1C.O=S(=O)([O-])C(F)(F)F.O=S(=O)([O-])C(F)(F)F,active
CHEMBL2441666,COc1cccc(CCCCCc2cccc(OC)[n+]2C)[n+]1C.O=S(=O)([O-])C(F)(F)F.O=S(=O)([O-])C(F)(F)F,active
