molecule_chembl_id,type,relation,value,units,value_nM
CHEMBL4207719,IC50,=,2.35,uM,2350.0
CHEMBL4209448,IC50,=,8.75,uM,8750.0
CHEMBL4204627,IC50,=,2.57,uM,2570.0
CHEMBL4210171,IC50,=,3.57,uM,3570.0
CHEMBL4206546,IC50,=,5.54,uM,5540.0
CHEMBL4212986,IC50,=,3.96,uM,3960.0
CHEMBL4214215,IC50,=,4.16,uM,4160.0
CHEMBL4214903,IC50,=,5.96,uM,5960.0
CHEMBL4205137,IC50,=,8.1,uM,8100.0
CHEMBL4202731,IC50,=,1.15,uM,1150.0
CHEMBL4203444,IC50,=,1.44,uM,1440.0
CHEMBL394683,IC50,=,18.23,uM,18230.0
CHEMBL4210679,IC50,=,18.03,uM,18030.0
CHEMBL1518160,IC50,=,13.68,uM,13680.0
CHEMBL4207133,IC50,=,12.94,uM,12940.0
CHEMBL4204026,IC50,=,12.45,uM,12450.0
CHEMBL2029696,IC50,=,11.8,uM,11800.0
CHEMBL198058,IC50,=,7.36,uM,7360.0
CHEMBL4210913,IC50,=,6.08,uM,6080.0
CHEMBL4212059,IC50,=,6.05,uM,6050.0
CHEMBL4208450,IC50,=,6.03,uM,6030.0
CHEMBL4204286,IC50,=,3.51,uM,3510.0
CHEMBL4213020,IC50,=,2.6,uM,2600.0
CHEMBL4204814,IC50,=,2.46,uM,2460.0
CHEMBL4216485,IC50,=,0.71,uM,710.0
CHEMBL259850,IC50,=,0.22,uM,220.0
CHEMBL3545157,IC50,=,78.0,nM,78.0
CHEMBL4214720,IC50,=,16.0,uM,16000.0
CHEMBL4203063,IC50,>,50.0,uM,50000.0
CHEMBL4204473,IC50,=,50.0,uM,50000.0
CHEMBL4216137,IC50,=,5.4,uM,5400.0
CHEMBL4216653,IC50,>,50.0,uM,50000.0
CHEMBL4211676,IC50,>,50.0,uM,50000.0
CHEMBL4213199,IC50,=,8.1,uM,8100.0
CHEMBL4208269,IC50,=,8.7,uM,8700.0
CHEMBL4208804,IC50,>,50.0,uM,50000.0
CHEMBL4203924,IC50,=,4.1,uM,4100.0
CHEMBL4205360,IC50,=,21.2,uM,21200.0
CHEMBL4217077,IC50,=,10.1,uM,10100.0
CHEMBL4216522,IC50,=,6.4,uM,6400.0
CHEMBL4204838,IC50,=,8.1,uM,8100.0
CHEMBL4212073,IC50,>,50.0,uM,50000.0
CHEMBL4217051,IC50,=,25.6,uM,25600.0
CHEMBL4208658,IC50,=,6.9,uM,6900.0
CHEMBL4213595,IC50,=,50.0,uM,50000.0
CHEMBL4204332,IC50,>,50.0,uM,50000.0
CHEMBL4209197,IC50,>,50.0,uM,50000.0
CHEMBL4215567,IC50,=,50.0,uM,50000.0
CHEMBL4203890,IC50,=,10.0,uM,10000.0
CHEMBL4207131,IC50,>,50.0,uM,50000.0
CHEMBL4228240,IC50,>,500.0,nM,500.0
CHEMBL4227082,IC50,>,500.0,nM,500.0
CHEMBL4225923,IC50,>,1.0,uM,1000.0
CHEMBL4228654,IC50,=,0.26,uM,260.0
CHEMBL4245507,IC50,>,2500.0,nM,2500.0
CHEMBL4251324,IC50,>,3300.0,nM,3300.0
CHEMBL4288015,IC50,=,178.0,uM,178000.0
CHEMBL4278287,IC50,=,65.0,nM,65.0
CHEMBL4285581,IC50,=,83.0,nM,83.0
CHEMBL4293418,IC50,=,98.0,nM,98.0
CHEMBL4282154,IC50,=,63.0,nM,63.0
CHEMBL4290039,IC50,=,18.0,nM,18.0
CHEMBL4278686,IC50,=,66.0,nM,66.0
CHEMBL4286601,IC50,=,68.0,nM,68.0
CHEMBL4278164,IC50,=,99.0,nM,99.0
CHEMBL4288850,IC50,=,34.0,nM,34.0
CHEMBL4293305,IC50,=,270.0,nM,270.0
CHEMBL4285481,IC50,=,180.0,nM,180.0
CHEMBL388978,IC50,=,24.0,nM,24.0
CHEMBL388978,IC50,=,72.2,nM,72.2
CHEMBL4802108,IC50,=,0.73,nM,0.73
CHEMBL4276946,IC50,>,100.0,uM,100000.0
CHEMBL4286639,IC50,=,5.3,uM,5300.0
CHEMBL4277917,IC50,=,0.67,uM,670.0
CHEMBL4288568,IC50,=,4.6,uM,4600.0
CHEMBL4283652,IC50,=,1.5,uM,1500.0
CHEMBL4291453,IC50,=,2.5,uM,2500.0
CHEMBL4279366,IC50,=,6.0,uM,6000.0
CHEMBL4289709,IC50,=,13.6,uM,13600.0
CHEMBL4279439,IC50,=,11.4,uM,11400.0
CHEMBL259850,IC50,=,2.07,nM,2.07
CHEMBL4284111,IC50,=,18.0,uM,18000.0
CHEMBL4294709,IC50,=,100.0,uM,100000.0
CHEMBL4287484,IC50,=,27.0,uM,27000.0
CHEMBL4279567,IC50,=,17.0,uM,17000.0
CHEMBL4290903,IC50,=,27.0,uM,27000.0
CHEMBL4283032,IC50,=,18.0,uM,18000.0
CHEMBL4294290,IC50,=,25.0,uM,25000.0
CHEMBL4286404,IC50,=,33.0,uM,33000.0
CHEMBL4279766,IC50,=,35.0,uM,35000.0
CHEMBL4290418,IC50,=,18.0,uM,18000.0
CHEMBL4293500,IC50,=,19.0,uM,19000.0
CHEMBL4287006,IC50,=,20.0,uM,20000.0
CHEMBL4287420,IC50,=,21.0,uM,21000.0
CHEMBL4281295,IC50,=,28.0,uM,28000.0
CHEMBL4289675,IC50,=,35.0,uM,35000.0
CHEMBL4280203,IC50,=,75.0,uM,75000.0
CHEMBL4284711,IC50,>,100.0,uM,100000.0
CHEMBL4277428,IC50,=,49.0,uM,49000.0
CHEMBL4294291,IC50,=,32.0,uM,32000.0
CHEMBL4283719,IC50,>,100.0,uM,100000.0
CHEMBL4279152,IC50,=,90.0,uM,90000.0
CHEMBL4287074,IC50,=,48.0,uM,48000.0
CHEMBL4282621,IC50,=,22.0,uM,22000.0
CHEMBL4290490,IC50,=,80.0,uM,80000.0
CHEMBL4285999,IC50,=,66.0,uM,66000.0
CHEMBL4293899,IC50,=,35.0,uM,35000.0
CHEMBL4289419,IC50,=,45.0,uM,45000.0
CHEMBL4278749,IC50,=,20.0,uM,20000.0
CHEMBL4277269,IC50,=,51.0,uM,51000.0
CHEMBL2334797,IC50,=,71.0,uM,71000.0
CHEMBL2334796,IC50,=,82.0,uM,82000.0
CHEMBL4277682,IC50,=,25.0,uM,25000.0
CHEMBL4561980,IC50,=,0.011,uM,11.0
CHEMBL4514346,IC50,=,0.043,uM,43.0
CHEMBL4453072,IC50,=,0.893,uM,893.0
CHEMBL4576003,IC50,=,0.069,uM,69.0
CHEMBL4460515,IC50,=,0.099,uM,99.0
CHEMBL4586627,IC50,>,10.0,uM,10000.0
CHEMBL4456865,IC50,>,10.0,uM,10000.0
CHEMBL4435496,IC50,>,10.0,uM,10000.0
CHEMBL4474740,IC50,=,0.059,uM,59.0
CHEMBL4584996,IC50,=,3.09,uM,3090.0
CHEMBL4444424,IC50,=,4.11,uM,4110.0
CHEMBL4575638,IC50,=,5.46,uM,5460.0
CHEMBL4475448,IC50,=,4.64,uM,4640.0
CHEMBL4518273,IC50,=,0.467,uM,467.0
CHEMBL4457174,IC50,=,0.117,uM,117.0
CHEMBL4557420,IC50,=,0.082,uM,82.0
CHEMBL4466208,IC50,=,0.072,uM,72.0
CHEMBL4575716,IC50,=,5.18,uM,5180.0
CHEMBL4517450,IC50,=,4.42,uM,4420.0
CHEMBL4446123,IC50,=,0.739,uM,739.0
CHEMBL4456432,IC50,=,0.047,uM,47.0
CHEMBL4518634,IC50,=,0.899,uM,899.0
CHEMBL4452444,IC50,=,0.039,uM,39.0
CHEMBL4451444,IC50,=,0.091,uM,91.0
CHEMBL4445449,IC50,=,0.013,uM,13.0
CHEMBL4483032,IC50,=,0.003,uM,3.0
CHEMBL4526183,IC50,=,0.003,uM,3.0
CHEMBL4475312,IC50,=,0.023,uM,23.0
CHEMBL4456961,IC50,=,0.265,uM,265.0
CHEMBL4461695,IC50,=,0.079,uM,79.0
CHEMBL4564217,IC50,=,0.047,uM,47.0
CHEMBL4529679,IC50,=,0.352,uM,352.0
CHEMBL4439815,IC50,=,0.354,uM,354.0
CHEMBL3648680,IC50,=,23.0,uM,23000.0
CHEMBL388978,IC50,=,5.53,10'-9M,5.53
CHEMBL4545000,IC50,=,521.0,nM,521.0
CHEMBL362558,IC50,=,0.9,nM,0.9
CHEMBL4438334,IC50,=,515.0,nM,515.0
CHEMBL362558,IC50,=,1.29,nM,1.29
CHEMBL4592453,IC50,=,576.0,nM,576.0
CHEMBL3437678,IC50,=,1895.0,nM,1895.0
CHEMBL4467604,IC50,=,862.0,nM,862.0
CHEMBL4537545,IC50,=,565.0,nM,565.0
CHEMBL1878704,IC50,=,2495.0,nM,2495.0
CHEMBL4558089,IC50,=,767.0,nM,767.0
CHEMBL4455512,IC50,=,110.0,nM,110.0
CHEMBL4572532,IC50,=,308.0,nM,308.0
CHEMBL4442366,IC50,=,3724.0,nM,3724.0
CHEMBL4444620,IC50,=,1196.0,nM,1196.0
CHEMBL4561377,IC50,=,320.0,nM,320.0
CHEMBL4459001,IC50,=,1758.0,nM,1758.0
CHEMBL4519366,IC50,=,1429.0,nM,1429.0
CHEMBL4536515,IC50,=,571.0,nM,571.0
CHEMBL4456469,IC50,=,917.0,nM,917.0
CHEMBL4526685,IC50,=,338.0,nM,338.0
CHEMBL4452978,IC50,=,743.0,nM,743.0
CHEMBL4566633,IC50,=,584.0,nM,584.0
CHEMBL4519757,IC50,=,1291.0,nM,1291.0
CHEMBL4436862,IC50,=,678.0,nM,678.0
CHEMBL4452888,IC50,=,405.0,nM,405.0
CHEMBL4568120,IC50,=,218.0,nM,218.0
CHEMBL4444495,IC50,=,1193.0,nM,1193.0
CHEMBL388978,IC50,=,24.0,nM,24.0
CHEMBL4453426,IC50,>,2000.0,nM,2000.0
CHEMBL4462480,IC50,=,891.0,nM,891.0
CHEMBL4539700,IC50,=,1204.0,nM,1204.0
CHEMBL4460479,IC50,=,1252.0,nM,1252.0
CHEMBL4580131,IC50,=,633.0,nM,633.0
CHEMBL4455516,IC50,=,418.0,nM,418.0
CHEMBL4454448,IC50,=,38.0,nM,38.0
CHEMBL4474810,IC50,=,315.0,nM,315.0
CHEMBL4458206,IC50,=,372.0,nM,372.0
CHEMBL4559169,IC50,=,49.0,nM,49.0
CHEMBL4467668,IC50,=,71.0,nM,71.0
CHEMBL4550261,IC50,=,240.0,nM,240.0
CHEMBL4535643,IC50,=,199.0,nM,199.0
CHEMBL4578996,IC50,=,219.0,nM,219.0
CHEMBL4472042,IC50,=,127.0,nM,127.0
CHEMBL4515584,IC50,=,148.0,nM,148.0
CHEMBL4442834,IC50,=,629.0,nM,629.0
CHEMBL259389,IC50,=,1.0,uM,1000.0
CHEMBL3763944,IC50,=,0.9,uM,900.0
CHEMBL3752684,IC50,=,14.67,uM,14670.0
CHEMBL4438748,IC50,>,10.0,uM,10000.0
CHEMBL122899,IC50,=,0.7,uM,700.0
CHEMBL259850,IC50,=,0.072,uM,72.0
CHEMBL4437756,IC50,>,10.0,uM,10000.0
CHEMBL4556827,IC50,=,2.47,uM,2470.0
CHEMBL4516941,IC50,=,1.82,uM,1820.0
CHEMBL4546384,IC50,=,0.13,uM,130.0
CHEMBL4452731,IC50,=,0.26,uM,260.0
CHEMBL4447545,IC50,=,0.086,uM,86.0
CHEMBL4461606,IC50,>,10.0,uM,10000.0
CHEMBL4571262,IC50,=,4.21,uM,4210.0
CHEMBL4573681,IC50,=,4.05,uM,4050.0
CHEMBL4532931,IC50,=,0.77,uM,770.0
CHEMBL4452831,IC50,=,2.26,uM,2260.0
CHEMBL1824333,IC50,=,0.11,uM,110.0
CHEMBL4520227,IC50,>,10.0,uM,10000.0
CHEMBL4514599,IC50,=,0.3479,uM,347.9
CHEMBL4525020,IC50,>,10.0,uM,10000.0
CHEMBL4474153,IC50,=,0.1554,uM,155.4
CHEMBL4450851,IC50,=,0.2329,uM,232.9
CHEMBL4537467,IC50,>,10.0,uM,10000.0
CHEMBL4438406,IC50,>,10.0,uM,10000.0
CHEMBL4516094,IC50,>,10.0,uM,10000.0
CHEMBL4454916,IC50,=,4.343,uM,4343.0
CHEMBL4580857,IC50,>,10.0,uM,10000.0
CHEMBL2094331,IC50,=,0.00419,uM,4.19
CHEMBL4448193,IC50,>,10.0,uM,10000.0
CHEMBL3633203,IC50,>,10.0,uM,10000.0
CHEMBL2347073,IC50,>,10.0,uM,10000.0
CHEMBL4476606,IC50,>,10.0,uM,10000.0
CHEMBL4578156,IC50,>,10.0,uM,10000.0
CHEMBL4469665,IC50,>,10.0,uM,10000.0
CHEMBL4467292,IC50,>,10.0,uM,10000.0
CHEMBL4517715,IC50,>,10.0,uM,10000.0
CHEMBL4465183,IC50,=,20.0,uM,20000.0
CHEMBL4451858,IC50,>,10.0,uM,10000.0
CHEMBL4452454,IC50,>,10.0,uM,10000.0
CHEMBL4436958,IC50,=,12.75,uM,12750.0
CHEMBL4585682,IC50,>,10.0,uM,10000.0
CHEMBL4549051,IC50,>,10.0,uM,10000.0
CHEMBL4577668,IC50,>,10.0,uM,10000.0
CHEMBL4529655,IC50,=,1.717,uM,1717.0
CHEMBL4586793,IC50,>,10.0,uM,10000.0
CHEMBL3360387,IC50,>,10.0,uM,10000.0
CHEMBL4442846,IC50,>,10.0,uM,10000.0
CHEMBL4449604,IC50,>,10.0,uM,10000.0
CHEMBL4464997,IC50,>,10.0,uM,10000.0
CHEMBL4544396,IC50,>,10.0,uM,10000.0
CHEMBL4085946,IC50,>,10.0,uM,10000.0
CHEMBL4101711,IC50,>,10.0,uM,10000.0
CHEMBL4545169,IC50,>,10.0,uM,10000.0
CHEMBL4440139,IC50,=,1.231,uM,1231.0
CHEMBL102714,IC50,=,0.00835,uM,8.35
CHEMBL4520113,IC50,=,363.0,nM,363.0
CHEMBL1773425,IC50,=,152.0,nM,152.0
CHEMBL4474903,IC50,=,18.46,nM,18.46
CHEMBL4574237,IC50,=,136.0,nM,136.0
CHEMBL4513323,IC50,=,510.0,nM,510.0
CHEMBL4547931,IC50,=,542.0,nM,542.0
CHEMBL4592870,IC50,=,471.0,nM,471.0
CHEMBL4555766,IC50,=,3242.0,nM,3242.0
CHEMBL4518955,IC50,=,956.0,nM,956.0
CHEMBL4454724,IC50,>,10000.0,nM,10000.0
CHEMBL4442468,IC50,=,808.0,nM,808.0
CHEMBL4434855,IC50,=,215.0,nM,215.0
CHEMBL4561291,IC50,=,132.0,nM,132.0
CHEMBL4458096,IC50,=,183.0,nM,183.0
CHEMBL4435922,IC50,=,395.0,nM,395.0
CHEMBL4446355,IC50,=,170.0,nM,170.0
CHEMBL4571942,IC50,=,73.0,nM,73.0
CHEMBL4441042,IC50,=,527.0,nM,527.0
CHEMBL4566059,IC50,=,126.0,nM,126.0
CHEMBL4555253,IC50,=,3654.0,nM,3654.0
CHEMBL4475119,IC50,>,10000.0,nM,10000.0
CHEMBL4446519,IC50,>,10000.0,nM,10000.0
CHEMBL1272270,IC50,=,638.0,nM,638.0
CHEMBL4449296,IC50,=,1780.0,nM,1780.0
CHEMBL4452736,IC50,=,1149.0,nM,1149.0
CHEMBL4591390,IC50,=,560.0,nM,560.0
CHEMBL4546015,IC50,=,229.0,nM,229.0
CHEMBL4437018,IC50,=,663.0,nM,663.0
CHEMBL4452170,IC50,=,1499.0,nM,1499.0
CHEMBL4589431,IC50,=,236.0,nM,236.0
CHEMBL4449570,IC50,=,428.0,nM,428.0
CHEMBL4457096,IC50,=,64.0,nM,64.0
CHEMBL4455711,IC50,=,53.0,nM,53.0
CHEMBL4536012,IC50,=,35.0,nM,35.0
CHEMBL4568095,IC50,=,570.0,nM,570.0
CHEMBL4476724,IC50,=,59.0,nM,59.0
CHEMBL4473730,IC50,=,133.0,nM,133.0
CHEMBL4476843,IC50,=,156.0,nM,156.0
CHEMBL4582385,IC50,=,1684.0,nM,1684.0
CHEMBL4474903,IC50,=,174.3,nM,174.3
CHEMBL4536012,IC50,=,108.4,nM,108.4
CHEMBL4474903,IC50,=,423.0,nM,423.0
CHEMBL4536012,IC50,=,492.1,nM,492.1
CHEMBL102714,IC50,=,89.0,nM,89.0
CHEMBL102714,IC50,=,11.4,nM,11.4
CHEMBL4474690,IC50,>,1000.0,nM,1000.0
CHEMBL4564126,IC50,>=,5.0,uM,5000.0
CHEMBL4459306,IC50,>,50000.0,nM,50000.0
CHEMBL4472277,IC50,=,994.0,nM,994.0
CHEMBL4449662,IC50,=,33800.0,nM,33800.0
CHEMBL3911190,IC50,=,1450.0,nM,1450.0
CHEMBL4436175,IC50,>,50000.0,nM,50000.0
CHEMBL3943352,IC50,=,356.0,nM,356.0
CHEMBL3951486,IC50,=,1030.0,nM,1030.0
CHEMBL3929715,IC50,=,43.5,nM,43.5
CHEMBL3891139,IC50,=,45.7,nM,45.7
CHEMBL3961252,IC50,=,248.0,nM,248.0
CHEMBL4519014,IC50,=,128.0,nM,128.0
CHEMBL4521500,IC50,=,1.37,nM,1.37
CHEMBL4463440,IC50,=,3.59,nM,3.59
CHEMBL4569903,IC50,=,103.0,nM,103.0
CHEMBL4559431,IC50,=,462.0,nM,462.0
CHEMBL4451197,IC50,=,62.1,nM,62.1
CHEMBL4522289,IC50,=,77.1,nM,77.1
CHEMBL4472601,IC50,=,167.0,nM,167.0
CHEMBL4583030,IC50,=,64.2,nM,64.2
CHEMBL4449746,IC50,=,2.75,nM,2.75
CHEMBL4527984,IC50,=,16.5,nM,16.5
CHEMBL4443821,IC50,=,22.8,nM,22.8
CHEMBL4556527,IC50,=,63.1,nM,63.1
CHEMBL4579826,IC50,=,1.42,nM,1.42
CHEMBL4543687,IC50,=,4.43,nM,4.43
CHEMBL4557360,IC50,=,220.0,nM,220.0
CHEMBL4468662,IC50,=,0.508,nM,0.508
CHEMBL4442898,IC50,=,3760.0,nM,3760.0
CHEMBL388978,IC50,=,4.21,nM,4.21
CHEMBL277294,IC50,=,20.22,uM,20220.0
CHEMBL4449010,IC50,=,2.69,uM,2690.0
CHEMBL4575045,IC50,=,4.11,uM,4110.0
CHEMBL4590543,IC50,=,9.85,uM,9850.0
CHEMBL4443876,IC50,=,19.96,uM,19960.0
CHEMBL322970,IC50,=,0.05,uM,50.0
CHEMBL4593348,IC50,=,0.55,uM,550.0
CHEMBL4560522,IC50,>,100.0,uM,100000.0
CHEMBL4218734,IC50,>,100.0,uM,100000.0
CHEMBL4166405,IC50,>,100.0,uM,100000.0
CHEMBL4569508,IC50,=,220.0,nM,220.0
CHEMBL4550702,IC50,=,84.0,nM,84.0
CHEMBL4568087,IC50,=,23.0,nM,23.0
CHEMBL4552628,IC50,=,150.0,nM,150.0
CHEMBL405759,IC50,=,30.0,nM,30.0
CHEMBL109981,IC50,=,0.007,uM,7.0
CHEMBL111620,IC50,=,0.026,uM,26.0
CHEMBL4643095,IC50,=,0.031,uM,31.0
CHEMBL326971,IC50,=,0.01,uM,10.0
CHEMBL325817,IC50,=,0.014,uM,14.0
CHEMBL111298,IC50,=,0.004,uM,4.0
CHEMBL326688,IC50,=,0.14,uM,140.0
CHEMBL182419,IC50,=,0.005,uM,5.0
CHEMBL361196,IC50,=,0.005,uM,5.0
CHEMBL181959,IC50,=,0.032,uM,32.0
CHEMBL183038,IC50,=,0.023,uM,23.0
CHEMBL360340,IC50,=,1.82,uM,1820.0
CHEMBL181147,IC50,>,34.0,uM,34000.0
CHEMBL427325,IC50,>,35.0,uM,35000.0
CHEMBL4634672,IC50,=,0.13,uM,130.0
CHEMBL4637474,IC50,=,0.2,uM,200.0
CHEMBL4646272,IC50,=,0.31,uM,310.0
CHEMBL4632910,IC50,=,0.36,uM,360.0
CHEMBL4064706,IC50,=,11.7,uM,11700.0
CHEMBL4081419,IC50,=,22.4,uM,22400.0
CHEMBL4070897,IC50,=,23.2,uM,23200.0
CHEMBL4076026,IC50,=,18.9,uM,18900.0
CHEMBL4092659,IC50,=,8.7,uM,8700.0
CHEMBL4641105,IC50,=,0.094,uM,94.0
CHEMBL4647289,IC50,=,0.122,uM,122.0
CHEMBL4635819,IC50,=,0.082,uM,82.0
CHEMBL4637462,IC50,=,0.153,uM,153.0
CHEMBL4647588,IC50,=,0.916,uM,916.0
CHEMBL4645499,IC50,=,1.34,uM,1340.0
CHEMBL4642636,IC50,=,1.314,uM,1314.0
CHEMBL388978,IC50,=,0.04,uM,40.0
CHEMBL388978,IC50,=,0.054,uM,54.0
CHEMBL4641587,IC50,=,0.09,uM,90.0
CHEMBL4644518,IC50,=,0.12,uM,120.0
CHEMBL4647915,IC50,=,0.17,uM,170.0
CHEMBL4632671,IC50,=,0.19,uM,190.0
CHEMBL4636075,IC50,=,0.21,uM,210.0
CHEMBL4648941,IC50,=,0.15,uM,150.0
CHEMBL4639781,IC50,=,0.27,uM,270.0
CHEMBL4633926,IC50,=,0.32,uM,320.0
CHEMBL4643895,IC50,=,0.39,uM,390.0
CHEMBL4645337,IC50,=,0.017,uM,17.0
CHEMBL4648050,IC50,=,0.034,uM,34.0
CHEMBL4649363,IC50,=,0.15,uM,150.0
CHEMBL4632696,IC50,=,0.199,uM,199.0
CHEMBL4647220,IC50,=,0.69,uM,690.0
CHEMBL4640300,IC50,=,0.59,uM,590.0
CHEMBL4646033,IC50,=,2.3,uM,2300.0
CHEMBL4643516,IC50,=,239.2,uM,239200.0
CHEMBL4645199,IC50,=,237.3,uM,237300.0
CHEMBL454662,IC50,=,0.53,uM,530.0
CHEMBL4636722,IC50,=,0.9,uM,900.0
CHEMBL3763264,IC50,=,16.99,uM,16990.0
CHEMBL3736216,IC50,=,0.35,uM,350.0
CHEMBL4632385,IC50,=,0.64,uM,640.0
CHEMBL4634634,IC50,=,28.11,uM,28110.0
CHEMBL99203,IC50,>,50.0,uM,50000.0
CHEMBL269538,IC50,>,50.0,uM,50000.0
CHEMBL4638292,IC50,=,0.04,uM,40.0
CHEMBL4647659,IC50,=,0.016,uM,16.0
CHEMBL4634969,IC50,>,8.3,uM,8300.0
CHEMBL4648945,IC50,>,8.3,uM,8300.0
CHEMBL4091320,IC50,=,29.6,uM,29600.0
CHEMBL4644898,IC50,>,28.5,uM,28500.0
CHEMBL4640598,IC50,=,44.48,uM,44480.0
CHEMBL4638460,IC50,>,12.4,uM,12400.0
CHEMBL4648742,IC50,>,8.3,uM,8300.0
CHEMBL4640465,IC50,=,1.95,uM,1950.0
CHEMBL4648047,IC50,=,0.63,uM,630.0
CHEMBL4645474,IC50,>,50.0,uM,50000.0
CHEMBL4641631,IC50,=,5.64,uM,5640.0
CHEMBL4649473,IC50,>,50.0,uM,50000.0
CHEMBL4641672,IC50,=,46.5,uM,46500.0
CHEMBL4641839,IC50,>,50.0,uM,50000.0
CHEMBL4640031,IC50,>,50.0,uM,50000.0
CHEMBL4636064,IC50,>,50.0,uM,50000.0
CHEMBL3735506,IC50,=,0.018,uM,18.0
CHEMBL4641082,IC50,=,0.014,uM,14.0
CHEMBL4635680,IC50,=,0.02,uM,20.0
CHEMBL4634867,IC50,=,0.026,uM,26.0
CHEMBL4635900,IC50,=,0.055,uM,55.0
CHEMBL4633727,IC50,=,0.022,uM,22.0
CHEMBL4633607,IC50,=,0.031,uM,31.0
CHEMBL4633141,IC50,=,0.13,uM,130.0
CHEMBL4645145,IC50,=,0.039,uM,39.0
CHEMBL4633136,IC50,=,0.014,uM,14.0
CHEMBL4638321,IC50,=,0.022,uM,22.0
CHEMBL4632807,IC50,=,0.004,uM,4.0
CHEMBL4643920,IC50,=,0.006,uM,6.0
CHEMBL4640019,IC50,=,0.004,uM,4.0
CHEMBL4636306,IC50,=,0.028,uM,28.0
CHEMBL4641148,IC50,=,0.033,uM,33.0
CHEMBL388978,IC50,=,0.053,uM,53.0
CHEMBL4640019,IC50,=,3.4,uM,3400.0
CHEMBL259850,IC50,=,0.104,uM,104.0
CHEMBL4763626,IC50,=,5.46,nM,5.46
CHEMBL4462530,IC50,=,0.247,uM,247.0
CHEMBL514554,IC50,<,1.0,uM,1000.0
CHEMBL4796925,IC50,=,282.9,nM,282.9
CHEMBL388978,IC50,=,63.8,nM,63.8
CHEMBL4747992,IC50,=,0.003,uM,3.0
CHEMBL4776811,IC50,=,0.009000000000000001,uM,9.000000000000002
CHEMBL4748993,IC50,=,0.015,uM,15.0
CHEMBL4794823,IC50,=,0.008,uM,8.0
CHEMBL4756451,IC50,=,0.01,uM,10.0
CHEMBL4755445,IC50,=,0.005,uM,5.0
CHEMBL4764558,IC50,=,0.038,uM,38.0
CHEMBL4795876,IC50,=,0.026000000000000002,uM,26.000000000000004
CHEMBL4742138,IC50,=,0.027000000000000003,uM,27.000000000000004
CHEMBL4749550,IC50,=,0.193,uM,193.0
CHEMBL4759253,IC50,=,0.261,uM,261.0
CHEMBL4796437,IC50,=,0.019,uM,19.0
CHEMBL4753478,IC50,=,0.094,uM,94.0
CHEMBL4787873,IC50,=,0.011000000000000001,uM,11.000000000000002
CHEMBL102714,IC50,=,0.02,uM,20.0
CHEMBL502,IC50,>,1.0,uM,1000.0
CHEMBL95,IC50,>,1.0,uM,1000.0
CHEMBL4792678,IC50,=,0.005,uM,5.0
CHEMBL4791089,IC50,=,0.045,uM,45.0
CHEMBL4785551,IC50,=,0.049,uM,49.0
CHEMBL4792741,IC50,=,0.026000000000000002,uM,26.000000000000004
CHEMBL4746460,IC50,=,0.040999999999999995,uM,40.99999999999999
CHEMBL4741669,IC50,=,0.062,uM,62.0
CHEMBL4753139,IC50,=,0.013999999999999999,uM,13.999999999999998
CHEMBL4748792,IC50,=,0.016,uM,16.0
CHEMBL4752296,IC50,=,0.006999999999999999,uM,6.999999999999999
CHEMBL4747992,IC50,=,16.1,nM,16.1
CHEMBL4762594,IC50,>,10.0,uM,10000.0
CHEMBL4797349,IC50,>,10.0,uM,10000.0
CHEMBL4741923,IC50,>,10.0,uM,10000.0
CHEMBL4740934,IC50,>,10.0,uM,10000.0
CHEMBL4791863,IC50,>,10.0,uM,10000.0
CHEMBL4752567,IC50,>,10.0,uM,10000.0
CHEMBL4777309,IC50,>,10.0,uM,10000.0
CHEMBL4790689,IC50,>,10.0,uM,10000.0
CHEMBL4753880,IC50,>,10.0,uM,10000.0
CHEMBL4782522,IC50,>,10.0,uM,10000.0
CHEMBL4762316,IC50,>,10.0,uM,10000.0
CHEMBL4778558,IC50,>,10.0,uM,10000.0
CHEMBL4759710,IC50,>,10.0,uM,10000.0
CHEMBL259516,IC50,>,10.0,uM,10000.0
CHEMBL4778188,IC50,>,10.0,uM,10000.0
CHEMBL4756684,IC50,>,10.0,uM,10000.0
CHEMBL4747111,IC50,>,10.0,uM,10000.0
CHEMBL4779756,IC50,>,10.0,uM,10000.0
CHEMBL4741856,IC50,>,10.0,uM,10000.0
CHEMBL4793802,IC50,>,10.0,uM,10000.0
CHEMBL4763526,IC50,>,10.0,uM,10000.0
CHEMBL3545157,IC50,>,10.0,uM,10000.0
CHEMBL412142,IC50,=,9.9,nM,9.9
CHEMBL4094562,IC50,=,7.4,uM,7400.0
CHEMBL4286578,IC50,=,87.0,nM,87.0
CHEMBL4777926,IC50,=,83.9,nM,83.9
CHEMBL4791286,IC50,=,51.7,nM,51.7
CHEMBL4747410,IC50,=,6.5,nM,6.5
CHEMBL4741219,IC50,=,46.7,nM,46.7
CHEMBL4796602,IC50,=,72.0,nM,72.0
CHEMBL4760288,IC50,=,64.3,nM,64.3
CHEMBL4787590,IC50,=,37.1,nM,37.1
CHEMBL4744911,IC50,=,14.6,nM,14.6
CHEMBL4756424,IC50,=,26.3,nM,26.3
CHEMBL4779478,IC50,=,20.8,nM,20.8
CHEMBL4799661,IC50,=,31.0,nM,31.0
CHEMBL95,IC50,>,1000.0,nM,1000.0
CHEMBL3410089,IC50,=,17.2,nM,17.2
CHEMBL102714,IC50,=,19.8,nM,19.8
