molecule_chembl_id,pchembl_value,relation,type,units,value
CHEMBL4082469,,=,INH,%,64.0
CHEMBL4061891,,=,Activity,%,28.0
CHEMBL4075290,,=,Activity,%,4.0
CHEMBL4096175,,=,Activity,%,68.0
CHEMBL4064860,,=,Activity,%,6.0
CHEMBL361366,,,INH,,
CHEMBL4095226,,=,INH,%,25.9
CHEMBL270686,,=,INH,%,13.4
CHEMBL4095226,,=,INH,%,52.3
CHEMBL270686,,=,INH,%,13.7
CHEMBL4069163,6.00,=,IC50,uM,1.01
CHEMBL4066607,,,IC50,,
CHEMBL4102903,4.51,=,IC50,uM,31.01
CHEMBL4072138,5.29,=,IC50,uM,5.16
CHEMBL4065388,4.97,=,IC50,uM,10.69
CHEMBL3421979,,,IC50,,
CHEMBL4064316,6.18,=,IC50,uM,0.66
CHEMBL4098505,,,IC50,,
CHEMBL4079572,4.91,=,IC50,uM,12.3
CHEMBL4095479,5.10,=,IC50,uM,7.96
CHEMBL4073997,,,IC50,,
CHEMBL269538,,,IC50,,
CHEMBL4105629,5.94,=,IC50,uM,1.14
CHEMBL4095156,,,IC50,,
CHEMBL4087456,4.82,=,IC50,uM,15.29
CHEMBL4090889,4.80,=,IC50,uM,15.84
CHEMBL1802401,5.00,=,IC50,uM,9.95
CHEMBL4084955,,=,INH,%,-1.9
CHEMBL4095674,5.12,=,IC50,uM,7.58
CHEMBL4075648,5.02,=,IC50,uM,9.61
CHEMBL4084955,5.04,=,IC50,uM,9.23
CHEMBL4098364,4.90,=,IC50,uM,12.7
CHEMBL4086818,,,IC50,,
CHEMBL48082,4.83,=,IC50,uM,14.81
CHEMBL4091320,5.52,=,IC50,uM,3.0
CHEMBL4080488,,,IC50,,
CHEMBL4103831,,,IC50,,
CHEMBL4068096,,,IC50,,
CHEMBL4094549,,,IC50,,
CHEMBL4077010,5.32,=,IC50,uM,4.78
CHEMBL4074685,,,IC50,,
CHEMBL4066075,4.86,=,IC50,uM,13.86
CHEMBL4069088,,,IC50,,
CHEMBL1802963,4.65,=,IC50,uM,22.45
CHEMBL4079223,,>,Kd,uM,2.5
CHEMBL4062698,,,INH,,
CHEMBL465843,,,INH,,
CHEMBL4089551,,>,INH,%,80.0
CHEMBL3545157,5.70,=,IC50,uM,2.0
CHEMBL1234004,,=,IC50,mM,2.0
CHEMBL1201279,4.82,=,IC50,uM,15.0
CHEMBL4100087,5.12,=,IC50,uM,7.5
CHEMBL409450,5.82,=,IC50,uM,1.5
CHEMBL361708,8.00,=,IC50,nM,10.0
CHEMBL4073799,5.52,=,IC50,uM,3.0
CHEMBL352222,7.70,=,IC50,nM,20.0
CHEMBL102714,7.47,=,IC50,nM,34.0
CHEMBL259850,7.00,=,IC50,nM,100.0
CHEMBL564033,6.47,=,IC50,uM,0.34
CHEMBL4084151,9.14,=,IC50,nM,0.73
CHEMBL1276127,8.30,=,IC50,nM,5.0
CHEMBL326705,6.55,=,IC50,uM,0.28
CHEMBL4074938,6.96,=,IC50,uM,0.111
CHEMBL4097781,5.35,=,IC50,uM,4.5
CHEMBL4092508,,=,Activity,%,100.0
CHEMBL3971067,,=,INH,%,-21.7
CHEMBL3971067,,=,INH,%,-10.0
CHEMBL4100387,,<,INH,%,20.0
CHEMBL4077554,,=,Activity,%,26.0
CHEMBL4104658,,=,INH,%,7.0
CHEMBL4077172,8.30,=,IC50,nM,5.0
CHEMBL1969664,7.51,=,IC50,nM,31.0
CHEMBL4097321,4.64,=,IC50,uM,22.9
CHEMBL4082948,,>,IC50,uM,100.0
CHEMBL4100927,4.13,=,IC50,uM,74.9
CHEMBL4083384,4.35,=,IC50,uM,44.3
CHEMBL4060722,4.53,=,IC50,uM,29.7
CHEMBL4102694,4.56,=,IC50,uM,27.3
CHEMBL4078439,4.73,=,IC50,uM,18.6
CHEMBL4064819,4.75,=,IC50,uM,17.9
CHEMBL4086298,,>,IC50,uM,100.0
CHEMBL4073420,4.17,=,IC50,uM,68.3
CHEMBL4094063,4.34,=,IC50,uM,45.9
CHEMBL4090172,4.48,=,IC50,uM,33.4
CHEMBL4082108,4.48,=,IC50,uM,33.4
CHEMBL4064706,4.93,=,IC50,uM,11.7
CHEMBL4081419,4.65,=,IC50,uM,22.4
CHEMBL4075286,4.33,=,IC50,uM,46.7
CHEMBL4076856,,>,IC50,uM,100.0
CHEMBL4083930,,>,IC50,uM,100.0
CHEMBL4062211,4.29,=,IC50,uM,51.7
CHEMBL4073006,4.57,=,IC50,uM,27.1
CHEMBL4070897,4.63,=,IC50,uM,23.2
CHEMBL4076026,4.72,=,IC50,uM,18.9
CHEMBL4092659,5.06,=,IC50,uM,8.7
CHEMBL284861,5.85,=,IC50,uM,1.4
CHEMBL4064706,,,INH,,
CHEMBL4092659,,,INH,,
CHEMBL4064706,,,INH,,
CHEMBL4092659,,,INH,,
CHEMBL4081419,,=,INH,%,94.3
CHEMBL3358802,4.92,=,IC50,uM,11.9
CHEMBL4096145,,=,Activity,%,100.0
CHEMBL4080797,,=,Activity,%,86.0
CHEMBL4095072,,=,INH,%,1.3
CHEMBL4088455,,=,INH,%,6.7
CHEMBL4066592,,=,INH,%,10.0
CHEMBL4076038,7.16,=,IC50,nM,70.0
CHEMBL4071773,7.68,=,IC50,nM,21.0
CHEMBL4067909,7.31,=,IC50,nM,49.0
CHEMBL3719193,8.85,=,IC50,nM,1.4
CHEMBL4082198,8.08,=,IC50,nM,8.3
CHEMBL4064440,7.89,=,IC50,nM,13.0
CHEMBL4071667,6.20,=,IC50,nM,630.0
CHEMBL4059511,,>,IC50,nM,1000.0
CHEMBL4100141,7.12,=,IC50,nM,76.0
CHEMBL4074146,,>,IC50,nM,1000.0
CHEMBL4090044,6.04,=,IC50,nM,920.0
CHEMBL4068965,7.66,=,IC50,nM,22.0
CHEMBL4068148,7.89,=,IC50,nM,13.0
CHEMBL4089331,7.10,=,IC50,nM,80.0
CHEMBL4098678,7.54,=,IC50,nM,29.0
CHEMBL4078643,7.34,=,IC50,nM,46.0
CHEMBL4102920,7.72,=,IC50,nM,19.0
CHEMBL4101984,6.11,=,IC50,nM,780.0
CHEMBL4083994,,>,IC50,nM,1000.0
CHEMBL4078869,7.37,=,IC50,nM,43.0
CHEMBL4077376,9.70,=,IC50,nM,0.2
CHEMBL4095848,9.30,=,IC50,nM,0.5
CHEMBL4076060,9.40,=,IC50,nM,0.4
CHEMBL4077048,8.92,=,IC50,nM,1.2
CHEMBL4065818,9.10,=,IC50,nM,0.8
CHEMBL4063206,9.70,=,IC50,nM,0.2
CHEMBL4084855,10.00,=,IC50,nM,0.1
CHEMBL4101293,8.38,=,IC50,nM,4.2
CHEMBL4074586,8.66,=,IC50,nM,2.2
CHEMBL4093559,8.57,=,IC50,nM,2.7
CHEMBL4065956,8.42,=,IC50,nM,3.8
CHEMBL4067170,8.41,=,IC50,nM,3.9
CHEMBL4093930,8.39,=,IC50,nM,4.1
CHEMBL4067737,7.62,=,IC50,nM,24.0
CHEMBL4095163,7.85,=,IC50,nM,14.0
CHEMBL4103742,7.75,=,IC50,nM,18.0
CHEMBL4085821,8.74,=,IC50,nM,1.8
CHEMBL4065624,8.74,=,IC50,nM,1.8
CHEMBL4075525,7.60,=,IC50,nM,25.0
CHEMBL4088266,7.70,=,IC50,nM,20.0
CHEMBL4066990,7.96,=,IC50,nM,11.0
CHEMBL4080416,8.09,=,IC50,nM,8.2
CHEMBL4104642,8.02,=,IC50,nM,9.6
CHEMBL4073837,8.59,=,IC50,nM,2.6
CHEMBL4095172,7.89,=,IC50,nM,13.0
CHEMBL4076883,7.58,=,IC50,nM,26.0
CHEMBL4105346,8.92,=,IC50,nM,1.2
CHEMBL4075801,6.96,=,IC50,nM,110.0
CHEMBL4076001,7.96,=,IC50,nM,11.0
CHEMBL4070626,5.82,=,IC50,nM,1500.0
CHEMBL4077350,5.77,=,IC50,nM,1700.0
CHEMBL4077867,6.66,=,IC50,nM,220.0
CHEMBL4070575,5.92,=,IC50,nM,1200.0
CHEMBL4076461,7.58,=,IC50,nM,26.0
CHEMBL4082385,7.25,=,IC50,nM,56.0
CHEMBL4076186,9.60,=,IC50,nM,0.25
CHEMBL4076186,7.36,=,IC50,nM,44.0
CHEMBL4087402,9.40,=,IC50,nM,0.4
CHEMBL4087402,7.27,=,IC50,nM,54.0
CHEMBL4089702,8.37,=,IC50,nM,4.3
CHEMBL4072455,8.64,=,IC50,nM,2.3
CHEMBL4100923,8.37,=,IC50,nM,4.3
CHEMBL4082944,8.11,=,IC50,nM,7.8
CHEMBL4062791,8.28,=,IC50,nM,5.2
CHEMBL4061578,7.96,=,IC50,nM,11.0
CHEMBL4097431,8.17,=,IC50,nM,6.7
CHEMBL4070244,7.66,=,IC50,nM,22.0
CHEMBL4064936,7.92,=,IC50,nM,12.0
CHEMBL4080891,8.27,=,IC50,nM,5.4
CHEMBL4067532,8.96,=,IC50,nM,1.1
CHEMBL4088777,8.70,=,IC50,nM,2.0
CHEMBL4078436,8.33,=,IC50,nM,4.7
CHEMBL4096472,8.46,=,IC50,nM,3.5
CHEMBL4069785,7.75,=,IC50,nM,18.0
CHEMBL4096984,8.07,=,IC50,nM,8.6
CHEMBL4080483,8.18,=,IC50,nM,6.6
CHEMBL4104714,8.77,=,IC50,nM,1.7
CHEMBL4099428,7.66,=,IC50,nM,22.0
CHEMBL4081408,8.09,=,IC50,nM,8.1
CHEMBL4075400,7.82,=,IC50,nM,15.0
CHEMBL4089283,8.13,=,IC50,nM,7.4
CHEMBL4087402,9.05,=,IC50,nM,0.9
CHEMBL4076186,9.14,=,IC50,nM,0.72
CHEMBL4098458,8.70,=,IC50,nM,2.0
CHEMBL4071429,8.77,=,IC50,nM,1.7
CHEMBL4090743,7.62,=,IC50,nM,24.0
CHEMBL3883384,,=,INH,%,-6.6
CHEMBL3884839,,=,INH,%,17.0
CHEMBL1077979,,=,INH,%,3.0
CHEMBL4129274,,,Activity,,
CHEMBL4129274,,,Activity,,
CHEMBL3719135,,=,INH,%,11.3
CHEMBL3715238,,=,INH,%,1.3
CHEMBL4095072,,=,INH,%,1.3
CHEMBL4125807,,=,INH,%,3.3
CHEMBL4129737,,=,INH,%,-19.3
CHEMBL4128926,,=,INH,%,-3.0
CHEMBL4127319,6.40,=,pIC50,,6.4
CHEMBL4126566,7.50,=,pIC50,,7.5
CHEMBL4129843,5.60,=,pIC50,,5.6
CHEMBL4129991,,<,pIC50,,4.6
CHEMBL4128625,,<,pIC50,,4.6
CHEMBL4129040,,<,pIC50,,4.6
CHEMBL4127640,,<,pIC50,,4.6
CHEMBL4127797,5.10,=,pIC50,,5.1
CHEMBL4126413,4.70,=,pIC50,,4.7
CHEMBL4126300,,<,pIC50,,4.6
CHEMBL4129590,4.80,=,pIC50,,4.8
CHEMBL4129219,5.10,=,pIC50,,5.1
CHEMBL4126750,,=,Activity,%,94.0
CHEMBL4169514,,=,INH,%,37.18
CHEMBL4177374,,=,INH,%,39.55
CHEMBL4166095,,=,INH,%,100.0
CHEMBL4174015,,=,INH,%,25.18
CHEMBL1517429,,=,INH,%,43.55
CHEMBL286796,,=,INH,%,21.38
CHEMBL4169514,,,IC50,,
CHEMBL4177374,,,IC50,,
CHEMBL4166095,4.61,=,IC50,uM,24.36
CHEMBL4174015,,,IC50,,
CHEMBL1517429,,,IC50,,
CHEMBL286796,,,IC50,,
CHEMBL260163,7.00,=,pIC50,,7.0
CHEMBL4172211,6.20,=,pIC50,,6.2
CHEMBL4168859,4.50,=,pIC50,,4.5
CHEMBL4176717,5.90,=,pIC50,,5.9
CHEMBL4174177,5.80,=,pIC50,,5.8
CHEMBL4163479,5.10,=,pIC50,,5.1
CHEMBL4165288,5.50,=,pIC50,,5.5
CHEMBL4175904,,<,pIC50,,4.6
CHEMBL4161596,5.80,=,pIC50,,5.8
CHEMBL4165288,4.70,=,pIC50,,4.7
CHEMBL4173877,,>,Ki,nM,4000.0
CHEMBL4167265,6.72,=,Ki,nM,190.0
CHEMBL4174082,8.05,=,Ki,nM,9.0
CHEMBL4166840,7.16,=,Ki,nM,70.0
CHEMBL4159506,,=,INH,%,-1.25
CHEMBL388978,8.27,=,IC50,nM,5.38
CHEMBL4165510,8.96,=,IC50,uM,0.0011
CHEMBL4169204,8.80,=,IC50,uM,0.0016
CHEMBL4162850,8.89,=,IC50,uM,0.0013
CHEMBL4161007,8.28,=,IC50,uM,0.0052
CHEMBL4172295,8.70,=,IC50,uM,0.002
CHEMBL4164416,8.89,=,IC50,uM,0.0013
CHEMBL4160598,,=,INH,%,72.0
CHEMBL4176856,6.55,=,IC50,uM,0.28
CHEMBL182419,8.30,=,IC50,uM,0.005
CHEMBL111620,7.58,=,IC50,uM,0.026
CHEMBL109981,8.15,=,IC50,uM,0.007
CHEMBL4160653,,,INH,,
CHEMBL1910509,,,INH,,
CHEMBL4160653,,,INH,,
CHEMBL4160653,5.26,=,IC50,uM,5.5
CHEMBL1910509,4.68,=,IC50,uM,21.0
CHEMBL284861,6.16,=,IC50,uM,0.69
CHEMBL4169102,5.45,=,IC50,uM,3.55
CHEMBL4173598,5.21,=,IC50,uM,6.13
CHEMBL4165680,,>,IC50,uM,10.0
CHEMBL4160653,,=,INH,%,100.0
CHEMBL1910509,,=,INH,%,95.0
CHEMBL4160653,,,INH,,
CHEMBL1910509,,,INH,,
CHEMBL4170146,5.15,=,IC50,uM,7.01
CHEMBL181852,,>,IC50,uM,10.0
CHEMBL1645386,,>,IC50,uM,10.0
CHEMBL4177365,5.22,=,IC50,uM,6.03
CHEMBL4171258,,>,IC50,uM,10.0
CHEMBL4160653,6.05,=,IC50,uM,0.89
CHEMBL4174706,,>,IC50,uM,10.0
CHEMBL1910509,5.31,=,IC50,uM,4.93
CHEMBL4159585,,>,IC50,uM,10.0
CHEMBL4167499,,>,IC50,uM,10.0
CHEMBL4162943,,>,IC50,uM,10.0
CHEMBL457715,,>,IC50,uM,10.0
CHEMBL4166399,5.13,=,IC50,uM,7.47
CHEMBL1957780,5.10,=,IC50,uM,7.99
CHEMBL4162792,,>,IC50,uM,10.0
CHEMBL1957783,,>,IC50,uM,10.0
CHEMBL3911800,5.85,=,IC50,uM,1.42
CHEMBL2016642,5.06,=,IC50,uM,8.75
CHEMBL1303022,,>,IC50,uM,10.0
CHEMBL493847,,>,IC50,uM,10.0
CHEMBL4164291,5.07,=,IC50,uM,8.54
CHEMBL4174941,5.04,=,IC50,uM,9.22
CHEMBL496786,,>,IC50,uM,10.0
CHEMBL448443,,>,IC50,uM,10.0
CHEMBL601199,,>,IC50,uM,10.0
CHEMBL4174355,5.04,=,IC50,uM,9.22
CHEMBL232380,5.22,=,IC50,uM,6.01
CHEMBL4175809,5.15,=,IC50,uM,7.08
CHEMBL87706,5.05,=,IC50,uM,8.99
CHEMBL568200,,>,IC50,uM,10.0
CHEMBL2047717,,>,IC50,uM,10.0
CHEMBL85105,,>,IC50,uM,10.0
CHEMBL4169102,,>=,INH,%,50.0
CHEMBL4173598,,>=,INH,%,50.0
CHEMBL4165680,,>=,INH,%,50.0
CHEMBL4170146,,>=,INH,%,50.0
CHEMBL181852,,>=,INH,%,50.0
CHEMBL1645386,,>=,INH,%,50.0
CHEMBL4177365,,>=,INH,%,50.0
CHEMBL4171258,,>=,INH,%,50.0
CHEMBL4160653,,>=,INH,%,50.0
CHEMBL4174706,,>=,INH,%,50.0
CHEMBL1910509,,>=,INH,%,50.0
CHEMBL4159585,,>=,INH,%,50.0
CHEMBL4167499,,>=,INH,%,50.0
CHEMBL4162943,,>=,INH,%,50.0
CHEMBL457715,,>=,INH,%,50.0
CHEMBL4166399,,>=,INH,%,50.0
CHEMBL1957780,,>=,INH,%,50.0
CHEMBL4162792,,>=,INH,%,50.0
CHEMBL1957783,,>=,INH,%,50.0
CHEMBL3911800,,>=,INH,%,50.0
CHEMBL2016642,,>=,INH,%,50.0
CHEMBL1303022,,>=,INH,%,50.0
CHEMBL493847,,>=,INH,%,50.0
CHEMBL4164291,,>=,INH,%,50.0
CHEMBL4174941,,>=,INH,%,50.0
CHEMBL496786,,>=,INH,%,50.0
CHEMBL448443,,>=,INH,%,50.0
CHEMBL601199,,>=,INH,%,50.0
CHEMBL4174355,,>=,INH,%,50.0
CHEMBL232380,,>=,INH,%,50.0
CHEMBL4175809,,>=,INH,%,50.0
CHEMBL87706,,>=,INH,%,50.0
CHEMBL568200,,>=,INH,%,50.0
CHEMBL2047717,,>=,INH,%,50.0
CHEMBL85105,,>=,INH,%,50.0
CHEMBL102714,7.94,=,IC50,nM,11.4
CHEMBL488436,,,INH,,
CHEMBL445813,,,INH,,
CHEMBL296586,,,INH,,
CHEMBL457177,,,INH,,
CHEMBL4167484,,,INH,,
CHEMBL1765714,,,INH,,
CHEMBL4175978,,=,INH,%,47.0
CHEMBL4160587,,=,INH,%,101.0
CHEMBL4177361,,=,INH,%,6.0
CHEMBL4167749,,=,INH,%,31.0
CHEMBL4159505,,=,INH,%,7.0
CHEMBL4175024,,=,INH,%,10.0
CHEMBL4174988,,=,Activity,%,100.0
CHEMBL4177303,,=,Activity,%,19.0
CHEMBL4209540,,=,Activity,%,112.0
CHEMBL3967108,,=,Activity,%,2.0
CHEMBL3966346,,=,Activity,%,-2.0
CHEMBL243664,,,INH,,
CHEMBL4203120,,=,Activity,%,75.0
CHEMBL4212680,,=,INH,%,6.0
CHEMBL388978,,=,INH,%,8.0
CHEMBL4206295,,=,INH,%,48.0
CHEMBL4218073,,=,INH,%,9.0
CHEMBL4206546,,=,INH,%,70.0
CHEMBL4212986,,=,INH,%,93.0
CHEMBL4214215,,=,INH,%,71.0
CHEMBL4214903,,=,INH,%,59.0
CHEMBL4205137,,=,INH,%,63.0
CHEMBL240095,,=,INH,%,16.0
CHEMBL4202731,,=,INH,%,73.0
CHEMBL4203444,,=,INH,%,75.0
CHEMBL4217762,,=,INH,%,47.0
CHEMBL4213175,8.47,=,IC50,nM,3.4
CHEMBL2048674,7.89,=,IC50,nM,13.0
CHEMBL1230134,8.64,=,IC50,nM,2.3
CHEMBL1231352,8.52,=,IC50,nM,3.0
CHEMBL50894,8.40,=,IC50,nM,4.0
CHEMBL388978,7.82,=,IC50,nM,15.0
CHEMBL4207719,5.63,=,IC50,uM,2.35
CHEMBL4209448,5.06,=,IC50,uM,8.75
CHEMBL4204627,5.59,=,IC50,uM,2.57
CHEMBL4210171,5.45,=,IC50,uM,3.57
CHEMBL4206546,5.26,=,IC50,uM,5.54
CHEMBL4212986,5.40,=,IC50,uM,3.96
CHEMBL4214215,5.38,=,IC50,uM,4.16
CHEMBL4214903,5.22,=,IC50,uM,5.96
CHEMBL4205137,5.09,=,IC50,uM,8.1
CHEMBL4202731,5.94,=,IC50,uM,1.15
CHEMBL4203444,5.84,=,IC50,uM,1.44
CHEMBL394683,4.74,=,IC50,uM,18.23
CHEMBL4210679,4.74,=,IC50,uM,18.03
CHEMBL1518160,4.86,=,IC50,uM,13.68
CHEMBL4207133,4.89,=,IC50,uM,12.94
CHEMBL4204026,4.91,=,IC50,uM,12.45
CHEMBL2029696,4.93,=,IC50,uM,11.8
CHEMBL198058,5.13,=,IC50,uM,7.36
CHEMBL4210913,5.22,=,IC50,uM,6.08
CHEMBL4212059,5.22,=,IC50,uM,6.05
CHEMBL4208450,5.22,=,IC50,uM,6.03
CHEMBL4204286,5.46,=,IC50,uM,3.51
CHEMBL4213020,5.58,=,IC50,uM,2.6
CHEMBL4204814,5.61,=,IC50,uM,2.46
CHEMBL4216485,6.15,=,IC50,uM,0.71
CHEMBL259850,6.66,=,IC50,uM,0.22
CHEMBL4210171,,=,INH,%,66.0
CHEMBL4204627,,=,INH,%,87.0
CHEMBL4217470,,=,INH,%,13.0
CHEMBL4209448,,=,INH,%,54.0
CHEMBL4207719,,=,INH,%,81.0
CHEMBL4206003,,=,INH,%,42.0
CHEMBL259850,,,INH,,
CHEMBL4216485,,,INH,,
CHEMBL4204814,,,INH,,
CHEMBL4213020,,,INH,,
CHEMBL4204286,,,INH,,
CHEMBL3545157,,,INH,,
CHEMBL259850,,,INH,,
CHEMBL4216485,,,INH,,
CHEMBL4204814,,,INH,,
CHEMBL4213020,,,INH,,
CHEMBL4204286,,,INH,,
CHEMBL3545157,,,INH,,
CHEMBL3545157,7.11,=,IC50,nM,78.0
CHEMBL3969370,,=,Activity,%,92.0
CHEMBL4206831,,=,Activity,%,82.0
CHEMBL4207079,,=,Activity,%,79.0
CHEMBL1290072,,>,INH,uM,100.0
CHEMBL4207014,,=,INH,%,2.0
CHEMBL4214720,4.80,=,Ki,uM,16.0
CHEMBL1688496,,,IC50,,
CHEMBL4214720,4.80,=,IC50,uM,16.0
CHEMBL4203063,,>,IC50,uM,50.0
CHEMBL4204473,4.30,=,IC50,uM,50.0
CHEMBL4216137,5.27,=,IC50,uM,5.4
CHEMBL4216653,,>,IC50,uM,50.0
CHEMBL4211676,,>,IC50,uM,50.0
CHEMBL4213199,5.09,=,IC50,uM,8.1
CHEMBL4208269,5.06,=,IC50,uM,8.7
CHEMBL4208804,,>,IC50,uM,50.0
CHEMBL4203924,5.39,=,IC50,uM,4.1
CHEMBL4205360,4.67,=,IC50,uM,21.2
CHEMBL4217077,5.00,=,IC50,uM,10.1
CHEMBL4216522,5.19,=,IC50,uM,6.4
CHEMBL4204838,5.09,=,IC50,uM,8.1
CHEMBL4212073,,>,IC50,uM,50.0
CHEMBL4217051,4.59,=,IC50,uM,25.6
CHEMBL4208658,5.16,=,IC50,uM,6.9
CHEMBL4213595,4.30,=,IC50,uM,50.0
CHEMBL4204332,,>,IC50,uM,50.0
CHEMBL4209197,,>,IC50,uM,50.0
CHEMBL4215567,4.30,=,IC50,uM,50.0
CHEMBL4203890,5.00,=,IC50,uM,10.0
CHEMBL4207131,,>,IC50,uM,50.0
CHEMBL4203063,,=,INH,%,48.0
CHEMBL4216653,,=,INH,%,46.0
CHEMBL4211676,,=,INH,%,40.0
CHEMBL4208804,,=,INH,%,25.0
CHEMBL4204332,,=,INH,%,8.0
CHEMBL4209197,,=,INH,%,15.0
CHEMBL4207131,,=,INH,%,38.0
CHEMBL4216137,,=,Vmax,cpm,4539.0
CHEMBL4216137,,=,Vmax,cpm,4026.0
CHEMBL4216137,,=,Vmax,cpm,3300.0
CHEMBL4216137,,=,Vmax,cpm,2748.0
CHEMBL4216137,,=,Km,uM,9.5
CHEMBL4216137,,=,Km,uM,10.1
CHEMBL4216137,,=,Km,uM,9.3
CHEMBL4216137,,=,Km,uM,11.0
CHEMBL4216522,,=,Vmax,cpm,14022.0
CHEMBL4216522,,=,Vmax,cpm,10301.0
CHEMBL4216522,,=,Vmax,cpm,7982.0
CHEMBL4216522,,=,Vmax,cpm,5291.0
CHEMBL4216522,,=,Km,uM,10.3
CHEMBL4216522,,=,Km,uM,9.9
CHEMBL4216522,,=,Km,uM,10.9
CHEMBL4216522,,=,Km,uM,10.2
CHEMBL4216137,5.25,=,Ki,uM,5.6
CHEMBL4216522,5.20,=,Ki,uM,6.3
CHEMBL4225781,,=,INH,%,5.9
CHEMBL3353410,,=,INH,%,1.7
CHEMBL3699588,,=,INH,%,3.0
CHEMBL4228240,,>,IC50,nM,500.0
CHEMBL4227082,,>,IC50,nM,500.0
CHEMBL4225923,,>,IC50,uM,1.0
CHEMBL4228654,6.58,=,IC50,uM,0.26
CHEMBL4228654,,>,INH,%,70.0
CHEMBL3736320,,=,INH,%,19.0
CHEMBL4247506,,=,INH,%,3.0
CHEMBL4247298,,=,Activity,%,87.0
CHEMBL4247704,,=,Activity,%,100.0
CHEMBL4247704,,>=,Kd,uM,5.0
CHEMBL4245507,,>,IC50,nM,2500.0
CHEMBL4251324,,>,IC50,nM,3300.0
CHEMBL4249925,6.40,=,Ki,nM,400.0
CHEMBL4245242,5.72,=,Ki,nM,1900.0
CHEMBL4248525,5.68,=,Ki,nM,2100.0
CHEMBL4277900,,=,INH,%,12.0
CHEMBL4277900,,=,INH,%,81.0
CHEMBL4281348,,=,Activity,%,80.0
CHEMBL4278211,,=,INH,%,0.0
CHEMBL4282644,,=,INH,%,0.0
CHEMBL4287097,,=,INH,%,-1.0
CHEMBL4283739,,=,INH,%,6.0
CHEMBL4294318,,=,INH,%,7.0
CHEMBL4289040,,=,INH,%,3.0
CHEMBL4288015,,,INH,,
CHEMBL4293648,,,INH,,
CHEMBL4288015,,=,IC50,uM,178.0
CHEMBL4278287,7.19,=,IC50,nM,65.0
CHEMBL4285581,7.08,=,IC50,nM,83.0
CHEMBL4293418,7.01,=,IC50,nM,98.0
CHEMBL4282154,7.20,=,IC50,nM,63.0
CHEMBL4290039,7.75,=,IC50,nM,18.0
CHEMBL4278686,7.18,=,IC50,nM,66.0
CHEMBL4286601,7.17,=,IC50,nM,68.0
CHEMBL4278164,7.00,=,IC50,nM,99.0
CHEMBL4288850,7.47,=,IC50,nM,34.0
CHEMBL4293305,6.57,=,IC50,nM,270.0
CHEMBL4285481,6.75,=,IC50,nM,180.0
CHEMBL12850,,=,INH,%,20.1
CHEMBL388978,7.62,=,IC50,nM,24.0
CHEMBL4286709,,=,INH,%,17.0
CHEMBL4288628,,=,INH,%,68.0
CHEMBL12856,,=,INH,%,9.0
CHEMBL4291350,,=,INH,%,26.0
CHEMBL4280308,,=,INH,%,20.0
CHEMBL4292538,,=,INH,%,89.0
CHEMBL4282263,,=,INH,%,87.0
CHEMBL302219,,=,INH,%,39.0
CHEMBL1738828,,=,INH,%,92.0
CHEMBL4285109,,=,INH,%,93.0
CHEMBL4286130,,=,INH,%,94.0
CHEMBL4291472,,=,INH,%,99.0
CHEMBL388978,7.14,=,IC50,nM,72.2
CHEMBL4802108,9.14,=,IC50,nM,0.73
CHEMBL4276946,,>,IC50,uM,100.0
CHEMBL4285143,,,INH,,
CHEMBL4289709,,>,INH,%,30.0
CHEMBL4290122,,<,INH,%,30.0
CHEMBL4286291,,<,INH,%,30.0
CHEMBL4294175,,<,INH,%,30.0
CHEMBL4282908,,<,INH,%,30.0
CHEMBL4287186,,<,INH,%,30.0
CHEMBL4279439,,>,INH,%,30.0
CHEMBL4287360,,<,INH,%,30.0
CHEMBL4292130,,<,INH,%,30.0
CHEMBL4286639,5.28,=,IC50,uM,5.3
CHEMBL4277917,6.17,=,IC50,uM,0.67
CHEMBL4288568,5.34,=,IC50,uM,4.6
CHEMBL4283652,5.82,=,IC50,uM,1.5
CHEMBL4282490,,<,INH,%,30.0
CHEMBL4282680,,<,INH,%,30.0
CHEMBL4283767,,<,INH,%,30.0
CHEMBL4293946,,<,INH,%,30.0
CHEMBL4279366,,>,INH,%,30.0
CHEMBL4290542,,<,INH,%,30.0
CHEMBL4279892,,<,INH,%,30.0
CHEMBL4291453,,>,INH,%,30.0
CHEMBL4282748,,<,INH,%,30.0
CHEMBL4278794,,<,INH,%,30.0
CHEMBL4281341,,<,INH,%,30.0
CHEMBL4288927,,<,INH,%,30.0
CHEMBL4283652,,>,INH,%,30.0
CHEMBL4294233,,<,INH,%,30.0
CHEMBL4280201,,<,INH,%,30.0
CHEMBL4290835,,<,INH,%,30.0
CHEMBL4276769,,<,INH,%,30.0
CHEMBL4287424,,<,INH,%,30.0
CHEMBL4291923,,<,INH,%,30.0
CHEMBL4288568,,>,INH,%,30.0
CHEMBL4277917,,>,INH,%,30.0
CHEMBL4283288,,<,INH,%,30.0
CHEMBL4291140,,<,INH,%,30.0
CHEMBL4286639,,>,INH,%,30.0
CHEMBL4294548,,<,INH,%,30.0
CHEMBL4290076,,<,INH,%,30.0
CHEMBL4279395,,<,INH,%,30.0
CHEMBL4291453,5.60,=,IC50,uM,2.5
CHEMBL4279366,5.22,=,IC50,uM,6.0
CHEMBL4289709,4.87,=,IC50,uM,13.6
CHEMBL4279439,4.94,=,IC50,uM,11.4
